id_municipio,risco_previsto,risco_real,n_alunos,diferenca
2707107,0.8039195847966301,0.7493333333333333,375,0.054586251463296764
2804409,0.803474813164999,0.696078431372549,204,0.10739638179245004
5001508,0.8031473648367977,0.4765625,128,0.3265848648367977
2111078,0.8029199392992441,0.4658385093167702,161,0.3370814299824739
1721307,0.8028456057588144,0.46153846153846156,26,0.3413071442203528
1712454,0.8028456057588144,0.5106382978723404,47,0.292207307886474
1703883,0.8028456057588143,0.7222222222222222,36,0.08062338353659204
2930808,0.8024876466369597,0.6818181818181818,132,0.12066946481877794
2930501,0.8024876466369597,0.8008213552361396,487,0.0016662914008200858
2928950,0.8024876466369597,0.47058823529411764,51,0.33189941134284207
2927606,0.8024876466369597,0.7161290322580646,155,0.08635861437889514
2920205,0.8024876466369597,0.6631578947368421,190,0.13932975190011765
2917805,0.8024876466369597,0.5314685314685315,143,0.27101911516842825
2806305,0.8024405058648165,0.782258064516129,124,0.02018244134868752
2807600,0.8024405058648165,0.6086956521739131,184,0.19374485369090344
2805307,0.8024405058648165,0.61,100,0.19244050586481654
